TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
16.208334,3815.2,4263.1719,986.67285,168.98566,238.9781,571.72479,31.014339,61.021896,128.27521,0.15507169,0.20340632,0.18325031
16.25,3815.2722,4263.2275,986.53589,168.96611,238.98979,571.71912,31.033897,61.010204,128.28091,0.15516949,0.20336735,0.18325844
16.291666,3815.344,4263.2827,986.39789,168.94662,239.00145,571.71344,31.053375,60.99855,128.28659,0.15526688,0.20332849,0.18326655
16.333334,3815.4153,4263.3359,986.25873,168.92723,239.01308,571.70776,31.072777,60.986927,128.29224,0.15536389,0.20328975,0.18327461
16.375,3815.4861,4263.3887,986.11859,168.9079,239.02466,571.70215,31.092098,60.975338,128.29785,0.15546049,0.20325112,0.18328264
16.416666,3815.5562,4263.4399,985.97754,168.88866,239.03621,571.69653,31.111343,60.963783,128.30344,0.15555672,0.2032126,0.18329063
16.458334,3815.6257,4263.4902,985.83551,168.86949,239.04774,571.69098,31.13051,60.952263,128.30901,0.15565255,0.2031742,0.18329859
16.5,3815.6951,4263.5396,985.69269,168.8504,239.05922,571.68542,31.149599,60.940777,128.31454,0.15574799,0.20313592,0.1833065
16.541666,3815.7637,4263.5874,985.54901,168.83139,239.07068,571.67993,31.168613,60.929321,128.32007,0.15584306,0.20309775,0.18331438
16.583334,1717.16,4263.6343,985.4046,506.14026,239.08209,571.67444,93.859734,60.917904,128.32555,0.15643288,0.20305967,0.18332222
16.625,1692.7362,4263.6807,985.25946,505.79547,239.09349,571.66901,94.204529,60.906517,128.33102,0.15700756,0.20302172,0.18333003
16.666666,1674.874,4263.7256,985.11365,505.47894,239.10484,571.66357,94.521065,60.895164,128.33646,0.15753511,0.20298389,0.18333779
16.708334,1660.9617,4263.7695,984.96722,505.18628,239.11615,571.65814,94.813713,60.883846,128.34187,0.15802285,0.20294614,0.18334553
16.75,1649.863,4263.8125,984.82019,504.91251,239.12744,571.65277,95.087502,60.872559,128.34726,0.15847917,0.20290853,0.18335322
16.791666,1640.8616,4263.8545,984.67261,504.65369,239.13869,571.6474,95.346313,60.861305,128.35262,0.15891051,0.20287102,0.18336087
16.833334,1633.4536,4263.8955,984.52448,504.40701,239.14992,571.64203,95.592972,60.850086,128.35796,0.15932162,0.20283362,0.1833685
16.875,1627.2729,4263.936,984.37585,504.17041,239.1611,571.63672,95.829582,60.838902,128.36327,0.15971597,0.20279634,0.1833761
16.916666,1622.0498,4263.9751,984.22681,503.94232,239.17226,571.63147,96.057686,60.827747,128.36856,0.16009615,0.20275916,0.18338366
16.958334,1617.5831,4264.0137,984.07733,503.72153,239.18336,571.62616,96.278465,60.816628,128.37383,0.16046411,0.2027221,0.18339117
17,1613.7212,4264.0508,983.92743,503.5072,239.19446,571.62091,96.492813,60.805542,128.37906,0.16082135,0.20268515,0.18339866
17.041666,1610.3484,4264.0874,983.77716,503.29858,239.20551,571.61572,96.701408,60.794491,128.38428,0.16116901,0.2026483,0.18340611
17.083334,1607.3756,4264.1235,983.62653,503.09518,239.21654,571.61053,96.904808,60.78347,128.38947,0.16150801,0.20261157,0.18341354
17.125,1604.7338,4264.1582,983.47559,502.89658,239.22752,571.60535,97.103432,60.77248,128.39464,0.16183905,0.20257494,0.18342091
17.166666,1602.3682,4264.1924,983.32434,502.70236,239.23848,571.60022,97.29763,60.761528,128.39978,0.16216272,0.20253842,0.18342827
17.208334,1600.2356,4264.2256,983.17279,502.5123,239.24939,571.59509,97.487694,60.750603,128.40491,0.16247949,0.20250201,0.18343559
17.25,1598.3011,4264.2578,983.021,502.32614,239.26028,571.58997,97.673859,60.739716,128.41002,0.16278976,0.20246571,0.18344288
17.291666,1596.537,4264.2896,982.86902,502.14368,239.27115,571.5849,97.856308,60.728859,128.41508,0.16309385,0.20242952,0.18345013
17.333334,1594.9198,4264.3208,982.7168,501.96478,239.28197,571.57983,98.035233,60.718033,128.42015,0.16339205,0.20239344,0.18345734
17.375,1593.4307,4264.3506,982.56439,501.78925,239.29276,571.57483,98.210762,60.707241,128.42519,0.16368461,0.20235747,0.18346454
17.416666,1592.054,4264.3799,982.4118,501.61697,239.30351,571.56982,98.383034,60.696484,128.43019,0.16397172,0.2023216,0.18347169
17.458334,1590.7761,4264.4087,982.25903,501.44785,239.31424,571.56482,98.552162,60.685753,128.43518,0.16425361,0.20228584,0.18347883
17.5,1589.5862,4264.4365,982.10614,501.28177,239.32494,571.55988,98.718239,60.67506,128.44016,0.1645304,0.2022502,0.18348593
17.541666,1588.4746,4264.4639,981.95313,501.11865,239.3356,571.55493,98.881363,60.664398,128.4451,0.16480227,0.20221466,0.18349299
17.583334,1587.4331,4264.4902,981.79999,500.95837,239.34624,571.54999,99.041611,60.653767,128.45003,0.16506936,0.20217922,0.18350002
17.625,1586.4546,4264.5161,981.64679,500.80093,239.35683,571.5451,99.199074,60.643169,128.45493,0.16533178,0.20214389,0.18350704
17.666666,1585.5331,4264.5415,981.49347,500.64621,239.3674,571.54022,99.353806,60.632603,128.45981,0.16558968,0.20210867,0.18351401
17.708334,1584.6631,4264.5659,981.34015,500.49411,239.37793,571.53534,99.505875,60.622066,128.46468,0.16584313,0.20207356,0.18352096
17.75,1583.8401,4264.5894,981.18671,500.34464,239.38844,571.53046,99.655357,60.611565,128.46951,0.16609226,0.20203854,0.18352787
17.791666,1583.0598,4264.6128,981.03326,500.19769,239.39891,571.52563,99.802299,60.601093,128.47433,0.16633716,0.20200364,0.18353477
17.833334,1582.3186,4264.6353,980.87982,500.05325,239.40935,571.52087,99.946754,60.590652,128.47914,0.16657792,0.20196885,0.18354163
17.875,1581.6132,4264.6572,980.72632,499.91122,239.41975,571.51605,100.08878,60.580246,128.48392,0.16681464,0.20193414,0.18354847
17.916666,1580.9407,4264.6782,980.57281,499.77158,239.43013,571.51129,100.22843,60.56987,128.48868,0.16704738,0.20189956,0.18355526
17.958334,1580.2986,4264.6987,980.41931,499.63425,239.44048,571.50659,100.36575,60.559525,128.49342,0.16727623,0.20186508,0.18356204
18,1579.6843,4264.7188,980.26587,499.49924,239.45079,571.50183,100.50077,60.54921,128.49815,0.16750129,0.2018307,0.18356879
18.041666,1579.0959,4264.7383,980.11243,499.36646,239.46107,571.49713,100.63355,60.538929,128.50285,0.16772258,0.20179643,0.18357551
18.083334,1578.5314,4264.7573,979.95905,499.23587,239.47133,571.49243,100.76414,60.528679,128.50754,0.16794023,0.20176226,0.1835822
18.125,1577.989,4264.7754,979.80566,499.10742,239.48154,571.48779,100.89256,60.518459,128.51221,0.16815427,0.20172819,0.18358888
18.166666,1577.4673,4264.793,979.65234,498.98114,239.49173,571.48315,101.01887,60.50827,128.51686,0.16836478,0.20169424,0.18359551
18.208334,1576.9646,4264.8101,979.49915,498.8569,239.50189,571.47852,101.1431,60.498112,128.52148,0.16857183,0.20166036,0.18360212
18.25,1576.4797,4264.8267,979.34595,498.73471,239.51201,571.47388,101.26528,60.487984,128.52611,0.16877547,0.20162661,0.18360871
18.291666,1576.0115,4264.8428,979.19287,498.61453,239.52211,571.4693,101.38546,60.47789,128.5307,0.16897577,0.20159297,0.18361528
18.333334,1575.5587,4264.8584,979.03986,498.49634,239.53218,571.46472,101.50366,60.467823,128.53528,0.16917278,0.20155941,0.18362182
18.375,1575.1205,4264.8735,978.88696,498.38007,239.54221,571.46014,101.61993,60.45779,128.53983,0.16936657,0.20152597,0.18362834
18.416666,1574.6957,4264.8877,978.73419,498.26569,239.55222,571.45563,101.73431,60.447784,128.54437,0.16955717,0.20149262,0.18363482
18.458334,1574.2836,4264.9019,978.58148,498.1532,239.56219,571.45111,101.8468,60.437813,128.5489,0.16974467,0.20145938,0.18364128
18.5,1573.8832,4264.915,978.42889,498.04254,239.57213,571.44659,101.95747,60.427872,128.55341,0.16992912,0.20142624,0.18364772
18.541666,1573.494,4264.9282,978.27643,497.93369,239.58205,571.44208,102.06632,60.417957,128.55789,0.17011054,0.20139319,0.18365413
18.583334,1573.1152,4264.9404,978.12408,497.8266,239.59192,571.43762,102.17341,60.408077,128.56236,0.17028901,0.20136026,0.18366052
18.625,1572.7462,4264.9526,977.97192,497.72125,239.60178,571.43317,102.27874,60.398224,128.56682,0.17046458,0.20132741,0.1836669
18.666666,1572.3865,4264.9639,977.81989,497.61765,239.6116,571.42871,102.38236,60.388401,128.57126,0.17063726,0.20129468,0.18367323
18.708334,1572.0353,4264.9751,977.66797,497.51572,239.62138,571.42432,102.4843,60.378613,128.57568,0.17080717,0.20126204,0.18367955
18.75,1571.6921,4264.9854,977.51617,497.41544,239.63115,571.41992,102.58457,60.368851,128.58009,0.17097428,0.2012295,0.18368585
18.791666,1571.3567,4264.9956,977.36456,497.31677,239.64088,571.41553,102.68322,60.359119,128.58449,0.1711387,0.20119706,0.18369213
18.833334,1571.0284,4265.0054,977.21313,497.21973,239.65059,571.41113,102.78027,60.349419,128.58887,0.17130044,0.20116472,0.18369839
18.875,1570.707,4265.0146,977.06183,497.12427,239.66025,571.4068,102.87573,60.339745,128.59323,0.17145956,0.20113248,0.18370461
18.916666,1570.3918,4265.0234,976.91071,497.03036,239.66989,571.4024,102.96964,60.330105,128.59756,0.17161608,0.20110035,0.18371081
18.958334,1570.0829,4265.0317,976.75977,496.93796,239.6795,571.39807,103.06203,60.320492,128.6019,0.17177007,0.2010683,0.183717
19,1569.7794,4265.0396,976.60901,496.84708,239.68909,571.3938,103.15292,60.310909,128.60622,0.17192155,0.20103636,0.18372317
19.041666,1569.4814,4265.0469,976.45844,496.75766,239.69864,571.38947,103.24234,60.301353,128.61052,0.17207058,0.20100452,0.18372931
19.083334,1569.1885,4265.0542,976.30804,496.66968,239.70818,571.38519,103.33031,60.291832,128.61479,0.17221719,0.20097277,0.18373543
19.125,1568.9004,4265.061,976.15778,496.58316,239.71767,571.38092,103.41685,60.282337,128.61906,0.17236142,0.20094112,0.18374152
19.166666,1568.6167,4265.0669,976.00775,496.49802,239.72713,571.37665,103.50198,60.272869,128.62332,0.17250331,0.20090957,0.1837476
19.208334,1568.3374,4265.0732,975.85791,496.41425,239.73657,571.37244,103.58574,60.263435,128.62756,0.1726429,0.20087811,0.18375365
19.25,1568.062,4265.0786,975.70831,496.33185,239.74597,571.36823,103.66814,60.254025,128.63179,0.17278023,0.20084676,0.1837597
19.291666,1567.7905,4265.0835,975.55884,496.25079,239.75536,571.36401,103.7492,60.244648,128.636,0.17291534,0.2008155,0.18376571
19.333334,1567.5227,4265.0884,975.40961,496.17105,239.76469,571.3598,103.82895,60.235298,128.6402,0.17304826,0.20078433,0.18377171
19.375,1567.2582,4265.0928,975.26062,496.09259,239.77402,571.35559,103.90741,60.225979,128.64438,0.17317902,0.20075326,0.18377769
19.416666,1566.9971,4265.0967,975.11182,496.01541,239.78331,571.35144,103.9846,60.216686,128.64856,0.17330766,0.20072229,0.18378365
19.458334,1566.7389,4265.1001,974.9632,495.93945,239.79257,571.34729,104.06053,60.207424,128.65271,0.17343423,0.20069142,0.18378958
19.5,1566.4838,4265.1035,974.81482,495.86475,239.8018,571.34314,104.13524,60.198189,128.65685,0.17355873,0.20066063,0.1837955
19.541666,1566.2313,4265.1064,974.66663,495.79126,239.81102,571.33899,104.20874,60.188984,128.66098,0.17368123,0.20062995,0.1838014
19.583334,1565.9816,4265.1089,974.51868,495.71896,239.82019,571.3349,104.28104,60.179806,128.6651,0.17380174,0.20059936,0.18380728
19.625,1565.7343,4265.1113,974.37091,495.64783,239.82935,571.33081,104.35218,60.170658,128.6692,0.1739203,0.20056885,0.18381314
19.666666,1565.4893,4265.1133,974.22339,495.57782,239.83847,571.32672,104.42216,60.161537,128.67329,0.17403695,0.20053846,0.18381898
19.708334,1565.2466,4265.1147,974.07611,495.50897,239.84755,571.32263,104.49102,60.152443,128.67737,0.1741517,0.20050815,0.18382481
19.75,1565.0061,4265.1157,973.92908,495.44125,239.85663,571.31854,104.55876,60.143379,128.68143,0.17426461,0.20047793,0.18383062
19.791666,1564.7676,4265.1167,973.78223,495.3746,239.86566,571.31451,104.6254,60.134342,128.68549,0.17437568,0.20044781,0.1838364
19.833334,1564.5309,4265.1172,973.63562,495.30902,239.87466,571.31049,104.69097,60.125336,128.68951,0.17448495,0.20041779,0.18384217
19.875,1564.2961,4265.1177,973.48926,495.24454,239.88365,571.30646,104.75548,60.116352,128.69354,0.17459247,0.20038785,0.18384792
19.916666,1564.0631,4265.1172,973.34308,495.18106,239.89259,571.30243,104.81894,60.107399,128.69756,0.17469823,0.200358,0.18385366
19.958334,1563.8318,4265.1172,973.1972,495.11862,239.90152,571.29846,104.88138,60.098476,128.70155,0.17480229,0.20032825,0.18385938
20,1563.6019,4265.1162,973.05151,495.05719,239.91042,571.29443,104.9428,60.089577,128.70555,0.17490467,0.20029859,0.18386507
20.041666,1563.3737,4265.1152,972.90607,494.99677,239.9193,571.29047,105.00324,60.080708,128.70953,0.17500541,0.20026903,0.18387075
20.083334,1563.1469,4265.1138,972.76086,494.93732,239.92813,571.2865,105.0627,60.071865,128.71349,0.1751045,0.20023955,0.18387643
20.125,1562.9214,4265.1123,972.61597,494.87881,239.93695,571.28253,105.12119,60.063053,128.71745,0.175202,0.20021017,0.18388207
20.166666,1562.6973,4265.1104,972.47125,494.82126,239.94574,571.27863,105.17875,60.054264,128.72139,0.17529792,0.20018089,0.18388771
20.208334,1562.4742,4265.1084,972.32678,494.76462,239.9545,571.27466,105.23537,60.045506,128.72533,0.17539228,0.20015168,0.18389331
20.25,1562.2526,4265.106,972.18256,494.70892,239.96323,571.27075,105.29108,60.03677,128.72923,0.17548513,0.20012257,0.18389891
20.291666,1562.032,4265.103,972.03857,494.65411,239.97194,571.26685,105.34589,60.028065,128.73314,0.17557649,0.20009355,0.1839045
20.333334,1561.8125,4265.1001,971.89484,494.60019,239.98061,571.26294,105.39982,60.019386,128.73705,0.17566638,0.20006463,0.18391006
20.375,1561.594,4265.0972,971.75134,494.54712,239.98926,571.25909,105.45288,60.010735,128.74092,0.1757548,0.20003578,0.18391562
20.416666,1561.3765,4265.0933,971.60809,494.49493,239.99789,571.25519,105.50508,60.00211,128.7448,0.17584179,0.20000704,0.18392114
20.458334,1561.16,4265.0898,971.46509,494.44357,240.00648,571.25134,105.55644,59.993511,128.74866,0.1759274,0.19997837,0.18392666
20.5,1560.9445,3570.8218,971.32233,494.39304,560.2453,571.2475,105.60697,139.75467,128.75252,0.17601162,0.19964953,0.18393217
20.541666,1560.7296,3546.8091,971.17981,494.34332,560.46429,571.24365,105.65669,139.53572,128.75636,0.17609449,0.19933674,0.18393765
20.583334,1560.5157,3528.2908,971.0376,494.2944,560.63867,571.23981,105.7056,139.36133,128.76019,0.17617601,0.19908762,0.18394312
20.625,1560.3027,3513.5288,970.89557,494.24628,560.78448,571.23602,105.75374,139.21555,128.76401,0.17625622,0.19887935,0.18394858
20.666666,1560.0905,3501.5193,970.75385,494.19891,560.90955,571.23218,105.80109,139.09047,128.76782,0.17633516,0.19870067,0.18395402
20.708334,1559.8789,3491.582,970.61237,494.15231,561.01898,571.22839,105.84769,138.98105,128.77161,0.17641281,0.19854435,0.18395945
20.75,1559.668,3483.2307,970.47107,494.10648,561.11633,571.22461,105.89353,138.8837,128.77541,0.17648922,0.19840528,0.18396486
20.791666,1559.4579,3476.1091,970.33008,494.06137,561.20422,571.22083,105.93864,138.79579,128.77917,0.1765644,0.19827969,0.18397026
20.833334,1559.2484,3469.9536,970.18939,494.01697,561.28461,571.21704,105.98302,138.71539,128.78294,0.17663836,0.19816485,0.18397564
20.875,1559.0396,3464.5667,970.04889,493.9733,561.35895,571.21332,106.02669,138.64105,128.78671,0.17671114,0.19805863,0.183981
20.916666,1558.8314,3459.7983,969.90863,493.93033,561.42834,571.20953,106.06966,138.57164,128.79045,0.17678276,0.19795948,0.18398637
20.958334,1558.6238,3455.5347,969.76868,493.88806,561.49371,571.20581,106.11194,138.50632,128.79419,0.17685322,0.19786616,0.1839917
21,1558.4167,3451.6865,969.62897,493.84647,561.5556,571.20209,106.15354,138.44441,128.79791,0.17692256,0.19777775,0.18399704
21.041666,1558.2103,3448.1851,969.4895,493.80554,561.61456,571.19836,106.19447,138.38544,128.80164,0.17699079,0.19769347,0.18400234
21.083334,1558.0044,3444.9756,969.35028,493.76526,561.67108,571.19464,106.23475,138.32895,128.80534,0.17705792,0.19761278,0.18400763
21.125,1557.7991,3442.0144,969.2113,493.72562,561.7254,571.19098,106.27438,138.27463,128.80905,0.17712398,0.19753517,0.18401292
21.166666,1557.5941,3439.2664,969.07257,493.68661,561.77777,571.18726,106.31339,138.2222,128.81273,0.17718898,0.19746029,0.18401819
21.208334,1557.3898,3436.7031,968.93414,493.64822,561.82855,571.18359,106.35176,138.17148,128.81641,0.17725293,0.19738781,0.18402345
21.25,1557.1859,3434.3013,968.79596,493.61047,561.87775,571.17993,106.38953,138.12225,128.82008,0.17731588,0.1973175,0.18402869
21.291666,4140.6694,3432.0415,968.65802,82.297768,561.9256,571.17627,17.70223,138.07439,128.82375,0.17702231,0.19724911,0.18403392
21.333334,4171.7817,3429.9075,968.52032,82.326065,561.97223,571.17261,17.673937,138.02776,128.82739,0.17673938,0.19718251,0.18403913
21.375,4194.7627,3427.8855,968.38287,82.349388,562.01776,571.16895,17.65061,137.98224,128.83104,0.1765061,0.19711749,0.18404435
21.416666,4212.8179,3425.9644,968.24573,82.368607,562.06226,571.16534,17.631395,137.93777,128.83467,0.17631397,0.19705395,0.18404953
21.458334,4227.356,3424.134,968.10876,82.384697,562.10571,571.16168,17.615303,137.89426,128.8383,0.17615302,0.1969918,0.1840547
21.5,4239.269,3422.386,967.97211,82.39843,562.14838,571.15808,17.601568,137.85164,128.84192,0.17601569,0.19693092,0.18405987
21.541666,4249.1855,3420.7129,967.83569,82.410362,562.19012,571.15448,17.589638,137.80984,128.84552,0.17589639,0.19687121,0.18406503
21.583334,4257.5605,3419.1086,967.69952,82.420898,562.23114,571.15088,17.579103,137.76883,128.84912,0.17579104,0.19681263,0.18407017
21.625,4264.7305,3417.5671,967.56366,82.430336,562.27142,571.14728,17.569666,137.72856,128.85271,0.17569666,0.19675508,0.1840753
21.666666,4270.9458,3416.0837,967.42798,82.438904,562.31104,571.14374,17.561098,137.68898,128.85629,0.17561097,0.19669855,0.18408041
21.708334,4276.395,3414.6541,967.2926,82.44677,562.34991,571.14014,17.55323,137.65005,128.85986,0.17553231,0.19664294,0.1840855
21.75,4281.2231,3413.2742,967.15747,82.454063,562.38824,571.1366,17.545937,137.61176,128.86342,0.17545937,0.19658823,0.1840906
21.791666,4285.5405,3411.9407,967.02258,82.460884,562.42596,571.133,17.539116,137.57407,128.86697,0.17539117,0.19653437,0.18409568
21.833334,4289.4336,3410.6504,966.88794,82.467308,562.46307,571.12946,17.532692,137.53693,128.87051,0.17532691,0.19648132,0.18410075
21.875,4292.9707,3409.4004,966.7536,82.473396,562.49963,571.12592,17.5266,137.50034,128.87405,0.17526601,0.19642906,0.1841058
21.916666,4296.2051,3408.1885,966.61945,82.479202,562.53571,571.12244,17.520796,137.46428,128.87759,0.17520796,0.19637755,0.18411084
21.958334,4299.1807,3407.012,966.4856,82.484764,562.57129,571.1189,17.515238,137.42873,128.8811,0.17515238,0.19632675,0.18411587
22,4301.9326,3405.8689,966.35199,82.490105,562.60638,571.11536,17.509895,137.39365,128.88461,0.17509896,0.19627663,0.18412088
22.041666,4304.4897,3404.7573,966.21863,82.495255,562.64099,571.11188,17.504744,137.35904,128.88812,0.17504743,0.19622719,0.18412589
22.083334,4306.876,3403.6758,966.08551,82.500244,562.67511,571.1084,17.499758,137.32487,128.89162,0.17499758,0.19617841,0.18413089
22.125,4309.1108,3402.6221,965.95264,82.505074,562.70886,571.10492,17.494925,137.29115,128.89511,0.17494924,0.19613023,0.18413587
22.166666,4311.2109,3401.5952,965.82001,82.509773,562.74213,571.10144,17.490225,137.25786,128.89859,0.17490225,0.19608267,0.18414085
22.208334,4313.1904,4098.0317,965.68768,82.514351,241.10742,571.09796,17.485647,58.89257,128.90207,0.17485647,0.19630857,0.18414581
22.25,4315.062,4120.7813,965.55554,82.518822,241.03384,571.09448,17.481182,58.966156,128.90553,0.17481183,0.19655386,0.18415076
22.291666,4316.835,4138.1172,965.42371,82.523178,240.98495,571.091,17.476818,59.015049,128.90898,0.17476819,0.19671683,0.18415569
22.333334,4318.519,4151.7617,965.29211,82.527451,240.94873,571.08759,17.472549,59.051273,128.91243,0.1747255,0.19683759,0.18416062
22.375,4320.1211,4162.7065,965.16077,82.531631,240.92101,571.08411,17.468369,59.078995,128.91588,0.17468368,0.19692998,0.18416554
22.416666,4321.6489,4171.623,965.0296,82.535736,240.89955,571.08069,17.464266,59.100449,128.91931,0.17464267,0.1970015,0.18417044
22.458334,4323.1084,4178.9917,964.89874,82.539757,240.88286,571.07727,17.460241,59.117142,128.92273,0.17460242,0.19705714,0.18417533
22.5,4324.5044,4185.1626,964.76819,82.543716,240.86986,571.07385,17.456285,59.13015,128.92615,0.17456286,0.19710051,0.18418022
22.541666,2775.4375,4190.3965,964.63782,330.09793,240.85973,571.07043,69.902061,59.140266,128.92957,0.17475516,0.19713423,0.18418509
22.583334,2757.854,4194.8877,964.50769,330.02325,240.85191,571.06702,69.976753,59.148094,128.93297,0.17494188,0.19716032,0.18418995
22.625,2745.1294,4198.7827,964.37781,329.96057,240.84592,571.06366,70.039429,59.154079,128.93636,0.17509858,0.19718027,0.1841948
22.666666,2735.3237,4202.1948,964.24823,329.90787,240.84143,571.06024,70.092133,59.158573,128.93974,0.17523032,0.19719525,0.18419965
22.708334,2727.5908,4205.2104,964.11884,329.86273,240.83817,571.05688,70.137276,59.161842,128.94313,0.17534319,0.19720614,0.18420447
22.75,2721.3965,4207.8975,963.98969,329.8233,240.83591,571.05347,70.176704,59.164097,128.9465,0.17544177,0.19721366,0.18420929
22.791666,2716.366,4210.3101,963.86084,329.78821,240.83449,571.05011,70.211784,59.165504,128.94987,0.17552947,0.19721834,0.1842141
22.833334,2712.2271,4212.4897,963.73218,329.7565,240.8338,571.04675,70.2435,59.166195,128.95323,0.17560874,0.19722065,0.1842189
22.875,2708.7795,4214.4717,963.60382,329.72742,240.83372,571.0434,70.272568,59.166279,128.95659,0.17568143,0.19722092,0.1842237
22.916666,2705.875,4216.2827,963.47565,329.70044,240.83417,571.0401,70.299553,59.165836,128.95993,0.17574888,0.19721946,0.18422846
22.958334,2703.4011,4217.9463,963.34772,329.67514,240.83505,571.03674,70.324844,59.164944,128.96327,0.17581211,0.19721648,0.18423323
23,2701.2732,4219.481,963.22009,329.65125,240.83633,571.03339,70.34877,59.163658,128.9666,0.17587191,0.19721219,0.184238
23.041666,2699.4258,4220.9023,963.09265,329.62845,240.83797,571.03009,70.371552,59.162029,128.96992,0.17592888,0.19720677,0.18424274
23.083334,2697.8083,4222.2231,962.96545,329.60663,240.8399,571.02673,70.393379,59.160095,128.97324,0.17598344,0.19720031,0.18424748
23.125,2696.3813,4223.4546,962.83856,329.5856,240.8421,571.02344,70.414406,59.157894,128.97655,0.17603602,0.19719298,0.18425222
23.166666,2695.1133,4224.6064,962.71185,329.56528,240.84454,571.02014,70.434738,59.155453,128.97986,0.17608684,0.19718485,0.18425694
23.208334,2693.9795,4225.6865,962.58539,329.54553,240.8472,571.01685,70.454468,59.152802,128.98315,0.17613617,0.19717601,0.18426165
23.25,2692.9595,4226.7017,962.45917,329.52634,240.85004,571.01355,70.473671,59.14996,128.98643,0.17618418,0.19716653,0.18426634
23.291666,2692.0371,4227.6577,962.33319,329.5076,240.85306,571.01025,70.492416,59.146942,128.98973,0.17623103,0.19715647,0.18427104
23.333334,2691.1987,4228.5605,962.20746,329.48926,240.85623,571.00702,70.510735,59.143772,128.993,0.17627685,0.19714591,0.18427572
23.375,2690.4336,4229.4146,962.08197,329.47131,240.85954,571.00372,70.528687,59.140461,128.99628,0.17632172,0.19713487,0.18428038
23.416666,2689.7324,4230.2231,961.95673,329.4537,240.86298,571.00049,70.546295,59.13702,128.99953,0.17636573,0.19712341,0.18428504
23.458334,2689.0872,4230.9912,961.83167,329.4364,240.86653,570.99719,70.563591,59.133465,129.00279,0.17640898,0.19711155,0.18428969
23.5,2688.4915,4231.7207,2499.8865,329.4194,240.87019,326.2825,70.580597,59.129807,73.717491,0.17645149,0.19709934,0.18429372
23.541666,2687.9399,4232.4155,2517.9495,329.40265,240.87395,326.3046,70.597336,59.126049,73.695396,0.17649335,0.19708683,0.18423849
23.583334,2687.4275,4233.0771,2531.7939,329.38617,240.87779,326.32651,70.613831,59.1222,73.673477,0.17653458,0.19707401,0.18418369
23.625,2686.9502,4233.709,2542.7656,329.3699,240.88173,326.34521,70.630089,59.118275,73.6548,0.17657523,0.19706091,0.18413699
23.666666,2686.5044,4234.3125,2551.6328,329.35388,240.88573,326.36096,70.646133,59.114273,73.639053,0.17661533,0.19704758,0.18409763
23.708334,2686.0874,4234.8892,2558.9189,329.33804,240.8898,326.37436,70.661964,59.110203,73.625633,0.17665491,0.19703402,0.18406408
23.75,2685.696,4235.4419,2564.9998,329.32239,240.89394,326.38596,70.677597,59.106071,73.614037,0.17669399,0.19702023,0.18403509
23.791666,2685.3281,4235.9712,2570.1489,329.30695,240.89812,326.39612,70.693047,59.101879,73.603897,0.17673261,0.19700627,0.18400975
23.833334,2684.9814,4236.479,2574.5686,329.29169,240.90236,326.40509,70.708313,59.097637,73.594917,0.17677079,0.19699211,0.1839873
23.875,2684.6543,4236.9668,2578.4099,329.27658,240.90666,326.41309,70.723412,59.093342,73.586899,0.17680854,0.19697781,0.18396725
23.916666,2684.345,4237.4351,2581.7864,329.26166,240.911,326.42032,70.738342,59.089005,73.579674,0.17684586,0.19696335,0.18394919
23.958334,2684.052,4237.8853,2584.7854,329.24689,240.91537,326.42688,70.75312,59.084625,73.573128,0.17688279,0.19694875,0.18393281
24,2683.7742,4238.3188,2587.4739,329.23227,240.9198,326.43286,70.767738,59.080208,73.567146,0.17691934,0.19693401,0.18391787
24.041666,2683.51,4238.7363,2589.9038,329.2178,240.92424,326.43832,70.782204,59.075752,73.561668,0.17695552,0.19691917,0.18390417
24.083334,2683.2588,4239.1382,2592.1169,329.20346,240.92873,326.44339,70.796532,59.071266,73.556625,0.17699133,0.19690423,0.18389156
24.125,2683.0195,4239.5264,2594.1455,329.18927,240.93324,326.44803,70.810715,59.06675,73.551971,0.17702679,0.19688916,0.18387993
24.166666,2682.791,4239.9004,2596.0161,329.17523,240.93779,326.45233,70.82476,59.062206,73.547661,0.17706192,0.19687402,0.18386915
24.208334,2682.5728,4240.2617,2597.75,329.16132,240.94237,326.45633,70.838676,59.057636,73.543663,0.17709669,0.19685879,0.18385917
24.25,2682.3638,4240.6104,2599.3647,329.14752,240.94696,326.46005,70.852463,59.053043,73.539955,0.17713116,0.19684348,0.1838499
24.291666,2682.1636,4240.9478,2600.8745,329.13388,240.95157,326.4635,70.866127,59.048428,73.536514,0.17716531,0.1968281,0.18384127
24.333334,2681.9717,4241.2739,2602.2917,329.12033,240.95621,326.46671,70.879662,59.043793,73.53331,0.17719916,0.19681264,0.18383327
24.375,2681.7876,4241.5894,2603.6265,329.10693,240.96086,326.46967,70.893074,59.039143,73.530327,0.17723268,0.19679713,0.18382582
24.416666,2681.6104,4241.8945,2604.8872,329.09363,240.96553,326.47244,70.906372,59.034473,73.527557,0.17726593,0.19678158,0.18381889
24.458334,2681.4399,4242.1899,2606.0811,329.08044,240.97021,326.47501,70.919548,59.029789,73.524986,0.17729887,0.19676596,0.18381247
24.5,2681.2756,4242.4766,2607.2148,329.06738,240.97491,326.47742,70.93261,59.025093,73.522598,0.17733154,0.19675031,0.18380649
