TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
15.75,3806.2427,2735.7051,1121.249,69.505531,410.82996,1011.315,130.49448,989.17004,2288.6851,0.65247238,0.70655,0.69354093
15.791667,3804.2378,2734.5681,1118.4562,69.505219,410.91107,1011.4423,130.49478,989.08893,2288.5576,0.65247393,0.70649207,0.69350231
15.833333,3802.29,2733.425,1115.7766,69.504829,410.992,1011.5659,130.49518,989.008,2288.4341,0.65247583,0.70643431,0.69346488
15.875,3800.3962,2732.2778,1113.2013,69.504372,411.07272,1011.686,130.49564,988.92731,2288.314,0.65247816,0.70637661,0.69342846
15.916667,3798.5532,2731.1277,1110.7218,69.503838,411.15323,1011.803,130.49615,988.8468,2288.197,0.65248078,0.70631915,0.69339305
15.958333,3796.7578,2729.9758,1108.3308,69.50325,411.23349,1011.9169,130.49675,988.76648,2288.083,0.65248376,0.70626181,0.69335854
16,3795.0073,2728.8232,1106.0219,69.502602,411.31354,1012.028,130.49741,988.68646,2287.9719,0.65248698,0.70620465,0.69332486
16.041666,3793.2993,2727.6714,1103.7887,69.501892,411.39331,1012.1365,130.49811,988.60669,2287.8635,0.65249056,0.70614761,0.69329196
16.083334,3791.6316,2726.5205,1101.6262,69.501129,411.47281,1012.2424,130.49887,988.52716,2287.7576,0.65249431,0.70609087,0.69325989
16.125,3790.0017,2725.3716,1099.5295,69.50032,411.55206,1012.346,130.49968,988.44794,2287.6541,0.65249836,0.70603424,0.69322848
16.166666,3788.4077,2724.2253,1097.494,69.499466,411.63101,1012.4474,130.50053,988.36896,2287.5527,0.65250266,0.70597786,0.69319779
16.208334,3786.8479,2723.0823,1095.5159,69.498566,411.70972,1012.5466,130.50143,988.29028,2287.4534,0.65250719,0.70592165,0.69316769
16.25,3785.3201,2721.9426,1093.5913,69.49762,411.78812,1012.6439,130.50238,988.21191,2287.3562,0.65251189,0.70586562,0.69313818
16.291666,3783.823,2720.8069,1091.717,69.496635,411.86621,1012.7393,130.50336,988.13379,2287.2607,0.65251678,0.70580983,0.69310933
16.333334,3782.3552,2719.6758,1089.89,69.495621,411.94403,1012.8328,130.50438,988.05597,2287.1672,0.65252191,0.70575428,0.69308096
16.375,3780.915,2718.5491,1088.1074,69.49456,412.02151,1012.9246,130.50543,987.97845,2287.0754,0.65252721,0.70569891,0.69305313
16.416666,3779.501,2717.4272,1086.3665,69.493469,412.09875,1013.0148,130.50653,987.90125,2286.9854,0.65253264,0.70564377,0.69302583
16.458334,3778.1123,2716.3103,1084.665,69.492348,412.17566,1013.1033,130.50764,987.82434,2286.8967,0.65253824,0.70558882,0.69299901
16.5,3776.7476,2715.1987,1083.0009,69.491196,412.25226,1013.1904,130.5088,987.74774,2286.8096,0.65254402,0.7055341,0.6929726
16.541666,3775.4055,2714.0925,1081.3719,69.490021,412.32855,1013.276,130.50998,987.67145,2286.7241,0.65254992,0.70547962,0.69294667
16.583334,1544.0125,2711.8613,1078.5833,556.86652,412.41788,1013.3935,1043.1335,987.58215,2286.6064,0.65195847,0.70541579,0.69291103
16.625,1475.7112,2708.4849,1074.6176,557.12799,412.52039,1013.5432,1042.8719,987.47961,2286.4568,0.65179503,0.70534259,0.69286567
16.666666,1429.5343,2704.2417,1069.7783,557.12531,412.63278,1013.7165,1042.8746,987.36719,2286.2834,0.6517967,0.7052623,0.69281316
16.708334,1396.4015,2699.4272,1064.3745,556.966,412.75159,1013.9047,1043.0339,987.24841,2286.0952,0.65189624,0.70517743,0.69275618
16.75,1371.5116,2694.2776,1058.65,556.70966,412.87399,1014.101,1043.2903,987.12604,2285.8989,0.65205646,0.70508999,0.69269663
16.791666,1352.0476,2688.9626,1052.7794,556.39154,412.99802,1014.3008,1043.6085,987.00201,2285.6992,0.6522553,0.70500141,0.69263613
16.833334,1336.2889,2683.5986,1046.881,556.03308,413.12231,1014.5006,1043.9669,986.87769,2285.4995,0.65247935,0.70491266,0.69257557
16.875,1323.1508,2678.2622,1041.032,555.64789,413.24597,1014.6984,1044.3522,986.75403,2285.3015,0.65272009,0.70482433,0.69251561
16.916666,1311.9286,2673.002,1035.2813,555.24475,413.36844,1014.8929,1044.7552,986.63153,2285.1072,0.65297204,0.70473683,0.69245666
16.958334,1302.1509,2667.8477,1029.6583,554.82953,413.48938,1015.0833,1045.1705,986.51062,2284.9167,0.65323156,0.70465046,0.69239902
17,1293.4926,2662.8171,1024.1796,554.40625,413.60858,1015.2691,1045.5938,986.39142,2284.731,0.65349609,0.70456529,0.6923427
17.041666,1285.7236,2657.9187,1018.8531,553.97772,413.72595,1015.4501,1046.0222,986.27405,2284.5498,0.65376389,0.70448148,0.69228786
17.083334,1278.6764,2653.1563,1013.6812,553.54602,413.84146,1015.6263,1046.454,986.15857,2284.3735,0.65403372,0.70439899,0.69223446
17.125,1272.2261,2648.5288,1008.6625,553.11267,413.95511,1015.7978,1046.8873,986.04492,2284.2021,0.65430456,0.70431781,0.69218248
17.166666,1266.2775,2644.0339,1003.7935,552.67871,414.06693,1015.9645,1047.3213,985.93311,2284.0354,0.65457582,0.70423794,0.69213194
17.208334,1260.7562,2639.6677,999.06903,552.24512,414.17694,1016.1268,1047.7549,985.82306,2283.8733,0.65484679,0.70415932,0.69208276
17.25,1255.6038,2635.425,994.48346,551.81244,414.28528,1016.2847,1048.1875,985.71472,2283.7153,0.65511721,0.70408195,0.69203496
17.291666,1250.7725,2631.3005,990.03046,551.38135,414.39197,1016.4385,1048.6187,985.60803,2283.5615,0.65538669,0.70400572,0.69198835
17.333334,1246.2236,2627.2888,985.70374,550.95215,414.49707,1016.5883,1049.0479,985.50293,2283.4116,0.65565491,0.70393068,0.69194293
17.375,1241.925,2623.384,981.49707,550.52521,414.60065,1016.7343,1049.4749,985.39935,2283.2659,0.65592176,0.70385665,0.6918987
17.416666,1237.8499,2619.5811,977.40436,550.10083,414.70282,1016.8766,1049.8992,985.29718,2283.1233,0.656187,0.70378369,0.69185555
17.458334,1233.9751,2615.8745,973.41974,549.6792,414.80356,1017.0156,1050.3208,985.19641,2282.9844,0.65645051,0.70371175,0.69181347
17.5,1230.2814,2612.2595,969.53772,549.26056,414.90302,1017.1512,1050.7395,985.09698,2282.8489,0.65671217,0.7036407,0.69177234
17.541666,1226.7516,2608.7317,965.75293,548.84497,415.00119,1017.2837,1051.155,984.99884,2282.7163,0.65697187,0.7035706,0.69173223
17.583334,1223.3715,2605.2861,962.06055,548.43262,415.09814,1017.4132,1051.5674,984.90186,2282.5869,0.6572296,0.70350134,0.69169295
17.625,1220.1279,2601.9189,958.45581,548.02356,415.19394,1017.5399,1051.9764,984.80609,2282.4602,0.65748531,0.70343292,0.69165456
17.666666,1217.01,2598.626,954.93439,547.61786,415.28864,1017.6638,1052.3821,984.71136,2282.3362,0.6577388,0.70336527,0.69161701
17.708334,1214.0074,2595.4038,951.49219,547.2157,415.38223,1017.7852,1052.7843,984.61774,2282.2148,0.65799022,0.70329839,0.69158024
17.75,1211.1117,2592.249,948.12537,546.81696,415.47482,1017.904,1053.183,984.52521,2282.0959,0.65823942,0.70323229,0.69154423
17.791666,1208.3148,2589.1584,944.83038,546.42181,415.56641,1018.0204,1053.5782,984.43359,2281.9795,0.65848637,0.70316684,0.69150895
17.833334,1205.6097,2586.1289,941.60388,546.03021,415.65707,1018.1346,1053.9697,984.34296,2281.8655,0.6587311,0.70310211,0.69147438
17.875,1202.99,2583.1577,938.44269,545.64221,415.7468,1018.2466,1054.3578,984.25323,2281.7534,0.65897363,0.70303804,0.6914404
17.916666,1200.45,2580.2422,935.34387,545.25781,415.83563,1018.3565,1054.7422,984.16437,2281.6436,0.65921384,0.70297456,0.69140714
17.958334,1197.9844,2577.3801,932.30475,544.87708,415.92358,1018.4644,1055.1229,984.07642,2281.5356,0.65945184,0.70291173,0.69137442
18,1195.5886,2574.5688,929.32263,544.49988,416.01074,1018.5703,1055.5001,983.98926,2281.4297,0.65968758,0.70284945,0.69134235
18.041666,1193.2582,2571.8064,926.39508,544.12634,416.09711,1018.6743,1055.8737,983.90289,2281.3257,0.65992105,0.70278782,0.69131082
18.083334,1190.9894,2569.0906,923.51996,543.75641,416.18268,1018.7765,1056.2435,983.81732,2281.2234,0.66015226,0.70272666,0.69127983
18.125,1188.7783,2566.4199,920.69501,543.39008,416.26749,1018.877,1056.6099,983.73254,2281.123,0.6603812,0.7026661,0.69124943
18.166666,1186.6219,2563.7922,917.91827,543.02734,416.35156,1018.9758,1056.9727,983.64844,2281.0242,0.66060793,0.70260602,0.69121945
18.208334,1184.517,2561.2058,915.18787,542.66821,416.43494,1019.0729,1057.3318,983.56506,2280.927,0.66083241,0.70254648,0.69119
18.25,1182.4608,2558.6594,912.50189,542.31256,416.51761,1019.1685,1057.6874,983.48236,2280.8315,0.66105461,0.70248741,0.69116104
18.291666,1180.4507,2556.1511,909.85883,541.96051,416.59964,1019.2626,1058.0394,983.40039,2280.7373,0.66127467,0.70242882,0.69113255
18.333334,1178.4843,2553.6799,907.25696,541.612,416.68097,1019.3552,1058.3881,983.31903,2280.6448,0.66149253,0.7023707,0.69110447
18.375,1176.5592,2551.2444,904.69476,541.26691,416.76169,1019.4464,1058.733,983.23828,2280.5537,0.66170818,0.70231307,0.69107687
18.416666,1174.6736,2548.843,902.17096,540.92535,416.8418,1019.5362,1059.0746,983.1582,2280.4639,0.66192162,0.70225585,0.69104964
18.458334,1172.8253,2546.4749,899.68402,540.58722,416.92126,1019.6246,1059.4127,983.07874,2280.3752,0.66213298,0.7021991,0.69102281
18.5,1171.0127,2544.1387,897.23279,540.25256,417.00015,1019.7118,1059.7474,982.99982,2280.2881,0.66234213,0.70214278,0.69099641
18.541666,1169.2339,2541.8335,894.81604,539.92126,417.07846,1019.7977,1060.0787,982.92151,2280.2024,0.6625492,0.70208681,0.69097042
18.583334,1167.4875,2539.5581,892.43262,539.59332,417.15619,1019.8824,1060.4066,982.84381,2280.1177,0.66275418,0.70203131,0.69094473
18.625,1165.7721,2537.3115,890.08142,539.26874,417.23337,1019.9658,1060.7312,982.7666,2280.0342,0.66295701,0.70197618,0.69091946
18.666666,1164.0861,2535.0933,887.76135,538.94751,417.31003,1020.0482,1061.0525,982.69,2279.9519,0.66315782,0.7019214,0.69089448
18.708334,1162.4282,2532.9021,885.4715,538.62952,417.38614,1020.1293,1061.3705,982.61389,2279.8706,0.66335654,0.70186704,0.69086993
18.75,1160.7974,2530.7371,883.21088,538.31482,417.4617,1020.2094,1061.6852,982.53827,2279.7905,0.66355324,0.70181304,0.69084561
18.791666,1159.1923,2528.5977,880.97864,538.00336,417.53677,1020.2885,1061.9967,982.4632,2279.7117,0.66374791,0.70175946,0.69082171
18.833334,1157.6119,2526.4832,878.77386,537.69507,417.61136,1020.3664,1062.3049,982.38867,2279.6335,0.66394061,0.70170617,0.69079804
18.875,1156.0553,2524.3926,876.59583,537.38995,417.68542,1020.4434,1062.61,982.31458,2279.5566,0.66413128,0.70165324,0.69077474
18.916666,1154.5214,2522.3254,874.4436,537.08801,417.759,1020.5193,1062.912,982.24097,2279.4807,0.66431999,0.70160073,0.69075173
18.958334,1153.0093,2520.281,872.31659,536.78912,417.83212,1020.5943,1063.2108,982.16785,2279.4058,0.66450679,0.70154846,0.69072902
19,1151.5182,2518.2585,870.21405,536.49335,417.90479,1020.6683,1063.5066,982.09521,2279.3315,0.66469163,0.7014966,0.69070655
19.041666,1150.0472,2516.2576,868.13519,536.20068,417.97696,1020.7415,1063.7993,982.02301,2279.2585,0.66487461,0.70144504,0.69068438
19.083334,1148.5957,2514.2776,866.07947,535.91095,418.04871,1020.8137,1064.089,981.95129,2279.1863,0.66505563,0.70139378,0.6906625
19.125,1147.1627,2512.3179,864.04626,535.62427,418.12,1020.885,1064.3757,981.88,2279.115,0.6652348,0.70134288,0.69064093
19.166666,1145.7478,2510.3782,862.03491,535.34052,418.19086,1020.9555,1064.6594,981.80914,2279.0444,0.66541219,0.70129228,0.69061953
19.208334,1144.3502,2508.4575,860.04486,535.05975,418.26126,1021.0251,1064.9403,981.73871,2278.9749,0.66558766,0.70124197,0.69059843
19.25,1142.9692,2506.5559,858.07556,534.78186,418.33127,1021.0939,1065.2181,981.66876,2278.906,0.66576135,0.70119196,0.69057757
19.291666,1141.6044,2504.6726,856.12653,534.50684,418.40085,1021.1619,1065.4932,981.59918,2278.8381,0.66593325,0.70114225,0.690557
19.333334,1140.255,2502.8071,854.19714,534.23468,418.47,1021.2292,1065.7654,981.52997,2278.7708,0.66610336,0.70109284,0.69053662
19.375,1138.9207,2500.9592,852.28705,533.96527,418.53876,1021.2956,1066.0347,981.46124,2278.7043,0.66627169,0.70104373,0.69051647
19.416666,1137.6007,2499.1282,850.39569,533.69873,418.60712,1021.3613,1066.3013,981.39288,2278.6387,0.66643828,0.70099491,0.69049656
19.458334,1136.2948,2497.314,848.52258,533.43494,418.67508,1021.4262,1066.5651,981.32489,2278.5737,0.66660321,0.70094639,0.69047689
19.5,1135.0023,2495.5161,846.66742,533.17383,418.74265,1021.4905,1066.8262,981.25732,2278.5095,0.66676635,0.70089811,0.69045746
19.541666,1133.723,2493.7339,844.82965,532.91547,418.80984,1021.554,1067.0846,981.19019,2278.446,0.66692787,0.70085013,0.69043821
19.583334,1132.4563,2491.9675,843.00897,532.65973,418.87665,1021.6168,1067.3402,981.12335,2278.3833,0.66708767,0.70080239,0.69041914
19.625,1131.2018,2490.2161,841.2049,532.40668,418.94308,1021.6789,1067.5933,981.05695,2278.321,0.66724581,0.70075494,0.69040036
19.666666,1129.9591,2488.4797,839.41711,532.15625,419.00912,1021.7403,1067.8438,980.99084,2278.2598,0.66740233,0.70070773,0.69038171
19.708334,1128.728,2486.7578,837.64526,531.90839,419.07483,1021.8011,1068.0917,980.92517,2278.199,0.66755724,0.70066082,0.69036329
19.75,1127.5079,2485.05,835.88898,531.66309,419.14017,1021.8613,1068.3369,980.85986,2278.1387,0.66771054,0.70061415,0.69034505
19.791666,1126.2987,2483.3564,834.14795,531.42035,419.20514,1021.9207,1068.5797,980.79486,2278.0793,0.6678623,0.70056778,0.69032705
19.833334,1125.1,2481.6763,832.42175,531.18011,419.26974,1021.9796,1068.8199,980.73022,2278.0203,0.66801244,0.70052159,0.69030923
19.875,1123.9114,2480.0095,830.71014,530.94232,419.33401,1022.0379,1069.0576,980.66595,2277.9622,0.66816103,0.70047569,0.69029152
19.916666,1122.7325,2478.356,829.01288,530.70703,419.39795,1022.0956,1069.293,980.60205,2277.9045,0.66830814,0.70043004,0.69027406
19.958334,1121.5634,2476.7153,827.32953,530.47412,419.46152,1022.1526,1069.5259,980.53845,2277.8474,0.66845363,0.70038462,0.69025677
20,1120.4034,2475.0869,825.65991,530.24365,419.52475,1022.2091,1069.7563,980.47522,2277.7908,0.6685977,0.70033944,0.69023967
20.041666,1119.2524,2473.4712,824.00366,530.01556,419.58768,1022.265,1069.9844,980.41235,2277.7349,0.66874027,0.70029449,0.69022274
20.083334,1118.1104,2471.8674,822.3606,529.78979,419.65024,1022.3204,1070.2102,980.34973,2277.6797,0.66888136,0.70024985,0.69020593
20.125,1116.9768,2470.2756,820.73047,529.56641,419.71249,1022.3752,1070.4336,980.28748,2277.6248,0.66902101,0.70020539,0.6901893
20.166666,1115.8514,2468.6953,819.11292,529.34528,419.77441,1022.4294,1070.6547,980.22559,2277.5706,0.66915917,0.70016116,0.69017291
20.208334,1114.7343,2467.1265,817.50781,529.12646,419.83603,1022.4832,1070.8735,980.164,2277.5168,0.66929597,0.70011711,0.69015658
20.25,1113.6249,2465.5691,815.91479,528.90985,419.89731,1022.5364,1071.0901,980.10272,2277.4636,0.66943133,0.70007336,0.69014049
20.291666,1112.5232,2464.0225,814.3338,528.6955,419.95828,1022.5891,1071.3044,980.04175,2277.4109,0.66956532,0.70002979,0.69012451
20.333334,1111.429,2462.4866,812.76447,528.48334,420.01892,1022.6413,1071.5166,979.98108,2277.3586,0.66969788,0.69998646,0.69010872
20.375,1110.3419,2460.9617,811.2066,528.27338,420.07928,1022.693,1071.7266,979.92072,2277.3071,0.66982913,0.69994336,0.69009304
20.416666,1109.262,2459.447,809.6601,528.06561,420.13931,1022.7441,1071.9344,979.86066,2277.2559,0.66995901,0.69990051,0.69007754
20.458334,1108.189,2457.9424,808.12457,527.85992,420.19907,1022.7949,1072.1401,979.80096,2277.2051,0.67008758,0.69985783,0.69006217
20.5,1107.6162,3065.8044,806.6062,527.65057,239.82747,1022.8449,1072.3495,560.17255,2277.155,0.67021841,0.7002157,0.69004703
20.541666,1107.5356,3092.272,805.1134,527.43774,239.64882,1022.8941,1072.5623,560.3512,2277.106,0.67035139,0.70043898,0.69003212
20.583334,1107.8347,3109.9548,803.6546,527.22272,239.53363,1022.9421,1072.7772,560.46637,2277.0579,0.67048579,0.70058298,0.69001752
20.625,1108.3912,3122.3442,802.23639,527.0069,239.45457,1022.9888,1072.993,560.54541,2277.0112,0.67062068,0.70068181,0.6900034
20.666666,1109.1052,3131.355,800.86322,526.79144,239.39838,1023.0342,1073.2086,560.60162,2276.9658,0.67075539,0.70075202,0.68998963
20.708334,1109.9039,3138.1265,799.53754,526.57703,239.35732,1023.078,1073.423,560.6427,2276.9219,0.67088938,0.70080334,0.68997633
20.75,1110.7368,3143.3623,798.25995,526.36432,239.32663,1023.1204,1073.6357,560.67334,2276.8796,0.6710223,0.70084172,0.68996352
20.791666,1111.5699,3147.5093,797.02966,526.15363,239.3033,1023.1613,1073.8463,560.69672,2276.8389,0.67115396,0.70087087,0.68995112
20.833334,1112.3815,3150.8601,795.84491,525.94525,239.28532,1023.2007,1074.0548,560.71466,2276.7993,0.67128426,0.70089334,0.6899392
20.875,1113.1575,3153.6116,794.70325,525.7392,239.27139,1023.2388,1074.2607,560.72858,2276.7612,0.671413,0.70091075,0.68992764
20.916666,1113.8898,3155.8999,793.60181,525.53571,239.26059,1023.2756,1074.4644,560.73944,2276.7244,0.6715402,0.70092428,0.68991649
20.958334,1114.5739,3157.8218,792.53748,525.33466,239.25224,1023.3113,1074.6654,560.74774,2276.6887,0.67166585,0.70093471,0.68990564
21,1115.2078,3159.4475,791.50714,525.13611,239.24588,1023.3459,1074.8639,560.75415,2276.6541,0.67178994,0.70094264,0.68989515
21.041666,1115.7911,3160.8301,790.50775,524.94,239.24113,1023.3795,1075.0599,560.75885,2276.6206,0.67191249,0.7009486,0.68988502
21.083334,1116.3247,3162.009,789.53619,524.7464,239.23776,1023.4122,1075.2535,560.76221,2276.5879,0.67203349,0.70095277,0.68987513
21.125,1116.8101,3163.0156,788.58978,524.55524,239.23553,1023.444,1075.4448,560.76447,2276.5559,0.672153,0.70095557,0.68986547
21.166666,1117.249,3163.8748,787.66589,524.36639,239.2343,1023.4752,1075.6337,560.76569,2276.5249,0.67227101,0.70095712,0.68985599
21.208334,1117.6436,3164.606,786.76215,524.17987,239.23389,1023.5056,1075.8201,560.76611,2276.4944,0.6723876,0.70095766,0.68984681
21.25,1117.996,3165.2253,785.87634,523.99567,239.23422,1023.5353,1076.0044,560.76575,2276.4646,0.6725027,0.70095724,0.68983775
21.291666,1274.0278,3165.8232,785.08917,490.99304,239.23474,1023.5623,1009.007,560.76526,2276.4377,0.67267132,0.70095658,0.68982959
21.333334,1279.1431,3166.4128,784.40088,490.78546,239.23535,1023.5863,1009.2145,560.76465,2276.4138,0.67280972,0.70095581,0.68982232
21.375,1282.6362,3166.9851,783.78986,490.59631,239.23611,1023.608,1009.4037,560.76385,2276.3918,0.67293578,0.70095485,0.68981576
21.416666,1285.1624,3167.5283,783.23309,490.41885,239.23714,1023.6282,1009.5811,560.76288,2276.3718,0.6730541,0.7009536,0.68980962
21.458334,1287.0674,3168.0332,782.71198,490.24936,239.23845,1023.6473,1009.7506,560.76154,2276.3528,0.67316711,0.70095193,0.68980384
21.5,1288.5546,3168.4944,782.21277,490.08569,239.24008,1023.6656,1009.9143,560.75989,2276.3342,0.67327619,0.70094991,0.6897983
21.541666,1289.749,3168.9084,781.72595,489.92648,239.24207,1023.6836,1010.0735,560.75793,2276.3164,0.67338234,0.7009474,0.68979287
21.583334,1290.73,3169.2747,781.24487,489.77087,239.24437,1023.7013,1010.2291,560.75562,2276.2988,0.67348611,0.70094454,0.68978751
21.625,1291.5493,3169.594,780.76514,489.61832,239.24702,1023.7188,1010.3817,560.75299,2276.2813,0.6735878,0.70094121,0.68978214
21.666666,1292.2424,3169.8672,780.28387,489.46841,239.24998,1023.7363,1010.5316,560.75,2276.2637,0.67368776,0.70093751,0.6897769
21.708334,1292.8335,3170.0967,779.79913,489.32086,239.25323,1023.7538,1010.6791,560.74677,2276.2461,0.6737861,0.70093346,0.68977159
21.75,1293.3406,3170.2844,779.30969,489.17554,239.25677,1023.7714,1010.8245,560.74323,2276.2285,0.67388296,0.70092905,0.68976623
21.791666,1293.7765,3170.4324,778.81482,489.0322,239.26059,1023.789,1010.9678,560.73944,2276.2109,0.67397851,0.70092428,0.68976092
21.833334,1294.1512,3170.5432,778.31415,488.89078,239.26463,1023.8066,1011.1092,560.73535,2276.1934,0.6740728,0.70091921,0.68975556
21.875,1294.4728,3170.6189,777.8075,488.75119,239.26892,1023.8244,1011.2488,560.73108,2276.1755,0.67416584,0.70091385,0.68975019
21.916666,1294.7472,3170.6616,777.29486,488.61334,239.27342,1023.8422,1011.3867,560.72656,2276.1577,0.67425776,0.70090824,0.68974477
21.958334,1294.9795,3170.6733,776.77631,488.47714,239.27812,1023.8601,1011.5229,560.72186,2276.1399,0.67434859,0.70090234,0.68973935
22,1295.1741,3170.656,776.25195,488.34256,239.283,1023.8781,1011.6575,560.71698,2276.1218,0.6744383,0.70089626,0.68973392
22.041666,1295.3341,3170.6116,775.72198,488.20953,239.28806,1023.8961,1011.7905,560.71191,2276.104,0.67452699,0.70088995,0.68972844
22.083334,1295.4629,3170.5417,775.18671,488.07803,239.29327,1023.9142,1011.922,560.70673,2276.0859,0.67461467,0.70088339,0.68972296
22.125,1295.5629,3170.4478,774.6463,487.948,239.29865,1023.9323,1012.052,560.70135,2276.0676,0.67470133,0.70087671,0.68971747
22.166666,1295.6364,3170.3311,774.10101,487.81943,239.30415,1023.9505,1012.1806,560.69586,2276.0496,0.67478704,0.7008698,0.68971199
22.208334,1296.0819,3676.4299,773.55603,487.68799,89.641388,1023.9686,1012.312,210.35861,2276.0315,0.67487466,0.70119536,0.6897065
22.25,1296.9135,3699.2744,773.01892,487.55359,89.57505,1023.9863,1012.4464,210.42496,2276.0137,0.67496425,0.70141649,0.68970108
22.291666,1298.0374,3714.8418,772.49713,487.41727,89.530441,1024.0035,1012.5828,210.46956,2275.9963,0.67505515,0.70156521,0.68969589
22.333334,1299.3521,3726.0168,771.99658,487.28003,89.497131,1024.0201,1012.72,210.50287,2275.9797,0.67514664,0.70167625,0.68969089
22.375,1300.775,3734.3818,771.52136,487.14276,89.470894,1024.0359,1012.8572,210.5291,2275.9641,0.67523819,0.70176369,0.68968606
22.416666,1302.2465,3740.8779,771.07391,487.00607,89.449364,1024.0509,1012.9939,210.55064,2275.9492,0.67532927,0.70183545,0.68968159
22.458334,1303.7252,3746.0864,770.65509,486.87042,89.431076,1024.0648,1013.1296,210.56892,2275.9351,0.67541975,0.70189643,0.6896773
22.5,1305.1842,3750.377,770.26459,486.73602,89.415108,1024.078,1013.264,210.58488,2275.9219,0.67550933,0.70194966,0.6896733
22.541666,2854.8113,3754.752,770.72772,161.91447,89.399033,1024.067,338.08551,210.60097,2275.9329,0.67617106,0.70200324,0.68967664
22.583334,2903.2134,3759.394,772.08746,161.7462,89.382484,1024.0309,338.25378,210.61752,2275.969,0.67650759,0.70205837,0.68968761
22.625,2936.1401,3764.2327,774.133,161.6313,89.3657,1023.9757,338.36871,210.63429,2276.0244,0.67673743,0.70211434,0.68970436
22.666666,2959.9565,3769.1509,776.63776,161.54979,89.348969,1023.9078,338.4502,210.65103,2276.0923,0.67690039,0.70217007,0.68972492
22.708334,2978.012,3774.0479,779.41937,161.48956,89.33252,1023.8322,338.51044,210.66748,2276.1677,0.67702091,0.70222491,0.68974781
22.75,2992.2661,3778.8516,782.34589,161.44337,89.316505,1023.7527,338.55661,210.68349,2276.2473,0.67711323,0.70227832,0.68977189
22.791666,3003.9136,3783.5156,785.32684,161.40685,89.30101,1023.6718,338.59317,210.69899,2276.3281,0.67718631,0.70232999,0.68979639
22.833334,3013.7068,3788.0132,788.30231,161.37717,89.286079,1023.5912,338.62283,210.71393,2276.4089,0.67724568,0.70237976,0.68982089
22.875,3022.1333,3792.3306,791.23352,161.35254,89.271721,1023.5118,338.64746,210.72827,2276.4883,0.67729491,0.70242757,0.68984491
22.916666,3029.5203,3796.4634,794.09625,161.33176,89.257942,1023.4344,338.66824,210.74205,2276.5657,0.67733645,0.70247352,0.68986839
22.958334,3036.093,3800.4126,796.8761,161.314,89.24472,1023.3593,338.686,210.75528,2276.6406,0.67737198,0.70251763,0.6898911
23,3042.0125,3804.1829,799.56512,161.29865,89.232033,1023.2869,338.70135,210.76797,2276.7131,0.67740273,0.70255989,0.68991309
23.041666,3047.395,3807.7813,802.15973,161.28526,89.219849,1023.217,338.71472,210.78015,2276.783,0.67742944,0.70260054,0.68993425
23.083334,3052.3289,3811.2153,804.65924,161.27354,89.208138,1023.1499,338.72644,210.79185,2276.8501,0.67745292,0.70263952,0.68995458
23.125,3056.8811,3814.4937,807.0647,161.26323,89.196884,1023.0854,338.73676,210.80312,2276.9146,0.67747355,0.70267707,0.68997413
23.166666,3061.1042,3817.6252,809.37854,161.25412,89.18605,1023.0234,338.74588,210.81395,2276.9766,0.67749178,0.70271313,0.6899929
23.208334,3065.0408,3820.6179,811.60358,161.24605,89.175621,1022.964,338.75397,210.82439,2277.0361,0.67750788,0.70274794,0.69001091
23.25,3068.7249,3823.48,813.74341,161.23891,89.165558,1022.9069,338.76111,210.83444,2277.093,0.67752218,0.7027815,0.69002819
23.291666,3072.1843,3826.2192,815.80157,161.23256,89.155846,1022.8521,338.76743,210.84416,2277.1479,0.67753488,0.70281386,0.69004482
23.333334,3075.4429,3828.843,817.78174,161.22696,89.146454,1022.7994,338.77304,210.85355,2277.2004,0.67754608,0.70284516,0.69006079
23.375,3078.5203,3831.3579,819.6875,161.222,89.137375,1022.7488,338.77798,210.86263,2277.2512,0.67755598,0.70287544,0.69007611
23.416666,3081.4338,3833.7705,821.52246,161.21764,89.128586,1022.7003,338.78238,210.87141,2277.2998,0.67756474,0.7029047,0.69009084
23.458334,3084.1975,3836.0869,823.29004,161.21379,89.120071,1022.6535,338.78619,210.87993,2277.3464,0.67757243,0.70293307,0.69010502
23.5,3089.2136,3838.3403,3115.8494,161.19977,89.11174,123.18197,338.80023,210.88826,276.81802,0.6776005,0.70296085,0.69204509
23.541666,3096.5308,3840.5776,3249.9207,161.17509,89.103485,122.70725,338.82489,210.89651,277.29276,0.6776498,0.70298839,0.69323188
23.583334,3105.5637,3842.843,3342.5269,161.14201,89.0952,122.40286,338.85797,210.9048,277.59714,0.67771596,0.70301598,0.69399285
23.625,3115.6934,3845.1729,3409.6726,161.10304,89.086815,122.1841,338.89697,210.91319,277.81589,0.67779392,0.70304394,0.69453973
23.666666,3126.427,3847.5923,3460.5493,161.06023,89.078262,122.01717,338.93979,210.92174,277.98285,0.67787957,0.70307243,0.69495708
23.708334,3137.4128,3850.1167,3500.6399,161.01512,89.069527,121.88479,338.98489,210.93047,278.1152,0.67796975,0.70310158,0.69528806
23.75,3148.4136,3852.7527,3533.324,160.96881,89.060585,121.77628,339.03119,210.93941,278.22372,0.67806238,0.70313138,0.69555932
